_id,FIR_NUM,FIR_REG_NUM,PS,RANGE_NAME,LONGITUDE,ZONE_NAME,DISTRICT,ACT_SECTION,LATITUDE,date,REG_MONTH,REG_YEAR,REG_D_W
ObjectId(5c7dd2079164b2149b5177ff),114/2018,31897020180114,ECOTECH -1,MEERUT,-,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-420"","" IPC 1860-414"","" ARMS ACT"","" 1959-25"","" ARMS ACT"","" 1959-4""]",-,2018-10-25T15:40:59.000Z,10,2018,5
ObjectId(5c7dd2449164b2149b5df0f4),1537/2018,31655016181537,GOMTINAGAR,LUCKNOW,,LUCKNOW,LUCKNOW,"["" IPC 1860-506"","" IPC 1860-420"","" IPC 1860-406""]",,2018-12-27T15:48:00.000Z,12,2018,5
ObjectId(5c7dd1fc9164b2149b4f53ea),142/2018,31690004180142,BHITI,AYODHYA,,LUCKNOW,AMBEDKAR NAGAR,"["" IPC 1860-419"","" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471""]",,2018-09-26T15:42:00.000Z,9,2018,4
ObjectId(5c7dd2339164b2149b5a6d6e),398/2016,31646023160398,KOTWALI DEHAT,DEVIPATAN,82.0488,GORAKHPUR,GONDA,"["" IPC 1860-379""]",27.1626,2016-09-30T14:25:00.000Z,9,2016,6
ObjectId(5c7dd2109164b2149b535546),400/2018,31621026180400,KHANDAULI,AGRA,,AGRA,AGRA,"["" IPC 1860-147"","" IPC 1860-148"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-336"","" THE CRIMINAL LAW (AMENDMENT) ACT 1932-7""]",,2018-06-25T15:51:54.000Z,6,2018,2
ObjectId(5c7dd2379164b2149b5b2f94),358/2017,31648044170358,RATH,CHITRAKOOT,79.571,PRAYAGRAJ,HAMIRPUR,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-504"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",25.6006,2017-07-06T13:00:00.000Z,7,2017,5
ObjectId(5c7dd2259164b2149b579360),249/2018,31632038180249,SYOHARA,MORADABAD,-,BAREILLY,BIJNOR,"["" ARMS ACT"","" 1959-4"","" ARMS ACT"","" 1959-25""]",-,2018-05-06T15:19:00.000Z,5,2018,1
ObjectId(5c7dd20c9164b2149b528fa9),266/2016,31906009160266,BELA,KANPUR,---,KANPUR,AURAIYA,"["" THE U.P. EXCISE ACT-60""]",---,2016-10-18T19:30:00.000Z,10,2016,3
ObjectId(5c7dd1eb9164b2149b4bf52e),650/2017,31676017170650,CHOLAPUR,VARANASI,,VARANASI,VARANASI,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",,2017-08-25T09:10:00.000Z,8,2017,6
ObjectId(5c7dd2199164b2149b5528d2),373/2016,31623074160373,SHIVKUTI,PRAYAGRAJ,---,PRAYAGRAJ,PRAYAGRAJ,"["" THE U.P. EXCISE ACT-60""]",---,2016-11-06T03:30:00.000Z,11,2016,1
ObjectId(5c7dd2549164b2149b60da61),442/2016,31660037160442,MUNDHA PANDAY,MORADABAD,---,BAREILLY,MORADABAD,"["" THE ELECTRICITY ACT"","" 2003-135""]",---,2016-08-09T11:15:00.000Z,8,2016,3
ObjectId(5c7dd2339164b2149b5a4fb7),494/2018,31646006180494,COLONELGANJ,DEVIPATAN,,GORAKHPUR,GONDA,"["" IPC 1860-363""]",,2018-11-28T17:20:00.000Z,11,2018,4
ObjectId(5c7dd1ef9164b2149b4ce6dc),554/2017,31680045170554,MAHRAUNI,JHANSI,---,KANPUR,LALITPUR,"["" THE U.P. EXCISE ACT-60""]",---,2017-06-06T17:55:00.000Z,6,2017,3
ObjectId(5c7dd2179164b2149b54df9f),362/2016,31623037160362,MEJA,PRAYAGRAJ,---,PRAYAGRAJ,PRAYAGRAJ,"["" THE U.P. EXCISE ACT-60""]",---,2016-10-19T20:35:00.000Z,10,2016,4
ObjectId(5c7dd1fc9164b2149b4f49ac),31/2018,31689040180031,SRINAGAR,CHITRAKOOT,-,PRAYAGRAJ,MAHOBA,"["" THE ELECTRICITY ACT"","" 2003-135""]",-,2018-01-24T14:40:00.000Z,1,2018,4
ObjectId(5c7dd2179164b2149b54e196),607/2017,31623037170607,MEJA,PRAYAGRAJ,,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-498-A"","" IPC 1860-304-B"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4"","" IPC 1860-498-A"","" IPC 1860-304-B"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",,2017-09-30T17:00:00.000Z,9,2017,7
ObjectId(5c7dd2569164b2149b612f30),1291/2016,31661023161291,KOTWALI NAGAR,SAHARANPUR,---,MEERUT,MUZAFFAR NAGAR,"["" U.P GOVADH NIVARAN ADHINIYAM 1955-3"","" U.P GOVADH NIVARAN ADHINIYAM 1955-5"","" U.P GOVADH NIVARAN ADHINIYAM 1955-8""]",---,2016-07-15T19:15:00.000Z,7,2016,6
ObjectId(5c7dd23c9164b2149b5c24cf),82/2016,31652008160082,BARUASAGAR,JHANSI,---,KANPUR,JHANSI,"["" THE U.P. EXCISE ACT-60"","" IPC 1860-272""]",---,2016-04-22T20:50:00.000Z,4,2016,6
ObjectId(5c7dd2009164b2149b501a06),1041/2016,31892002161041,KOTWALI DEHAT,DEVIPATAN,---,GORAKHPUR,BALRAMPUR,"["" IPC 1860-343"","" IPC 1860-325"","" IPC 1860-394""]",---,2016-09-14T15:30:00.000Z,9,2016,4
ObjectId(5c7dd2059164b2149b513a58),882/2017,31897011170882,NOIDA SECTOR-39,MEERUT,77.2109,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-379""]",28.3311,2017-08-11T18:30:00.000Z,8,2017,6
ObjectId(5c7dd1e29164b2149b4a1ee2),436/2017,31669016170436,GANGOH,SAHARANPUR,77.2755,MEERUT,SAHARANPUR,"["" IPC 1860-366""]",29.7846,2017-09-03T12:15:00.000Z,9,2017,1
ObjectId(5c7dd1f09164b2149b4d117e),295/2017,31681004170295,MAHILA THANA,MEERUT,-,MEERUT,GHAZIABAD,"["" IPC 1860-498-A"","" IPC 1860-323"","" IPC 1860-354"","" IPC 1860-504"","" IPC 1860-506"","" DOWRY PROHIBITION ACT"","" 1961-3"","" DOWRY PROHIBITION ACT"","" 1961-4""]",-,2017-07-28T12:30:00.000Z,7,2017,6
ObjectId(5c7dd1f49164b2149b4df8e6),453/2018,31682007180453,BHOGNIPUR,KANPUR,-,KANPUR,KANPUR DEHAT,"["" IPC 1860-279"","" IPC 1860-304-A"","" IPC 1860-338"","" IPC 1860-427""]",-,2018-04-24T18:14:00.000Z,4,2018,3
ObjectId(5c7dd2149164b2149b542e78),602/2017,31622027170602,KOTWALI NAGAR,ALIGARH,---,AGRA,ALIGARH,"["" THE U.P. EXCISE ACT-60""]",---,2017-11-13T14:20:00.000Z,11,2017,2
ObjectId(5c7dd24a9164b2149b5f1322),122/2018,31657017180122,GOVARDHAN,AGRA,-,AGRA,MATHURA,"["" ABKARI ACT-60""]",-,2018-02-17T19:51:00.000Z,2,2018,7
ObjectId(5c7dd20f9164b2149b534005),468/2016,31621021160468,JAGDISHPURA,AGRA,,AGRA,AGRA,"["" IPC 1860-452"","" IPC 1860-392"","" IPC 1860-504"","" IPC 1860-506""]",,2016-06-17T18:20:00.000Z,6,2016,6
ObjectId(5c7dd2179164b2149b54c6b0),253/2016,31623027160253,KOTWALI,PRAYAGRAJ,81.8456,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-379""]",25.4449,2016-08-18T17:00:00.000Z,8,2016,5
ObjectId(5c7dd2459164b2149b5e23ec),398/2017,31655028170398,ITAUNJA,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-364""]",---,2017-10-14T18:35:00.000Z,10,2017,7
ObjectId(5c7dd1e79164b2149b4b4441),272/2017,31672013170272,GOSAIGANJ,AYODHYA,,LUCKNOW,SULTANPUR,"["" MINES AND MINERALS (REGULATION OF DEVELOPMENT) ACT 1957-4"","" MINES AND MINERALS (REGULATION OF DEVELOPMENT) ACT 1957-21"","" MINES AND MINERALS (REGULATION OF DEVELOPMENT) ACT 1957-4"","" MINES AND MINERALS (REGULATION OF DEVELOPMENT) ACT 1957-21""]",,2017-10-18T13:20:00.000Z,10,2017,4
ObjectId(5c7dd2319164b2149b59f47e),104/2018,31643018180104,KHAGA,PRAYAGRAJ,25.863969-N,PRAYAGRAJ,FATEHPUR,"["" IPC 1860-147"","" IPC 1860-148"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-323""]",81.133917-E,2018-05-08T18:06:00.000Z,5,2018,3
ObjectId(5c7dd2199164b2149b5535bd),279/2018,31623077180279,GRP ALLAHABAD,PRAYAGRAJ,,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-380""]",,2018-06-05T13:30:00.000Z,6,2018,3
ObjectId(5c7dd2089164b2149b51c706),169/2018,31899008180169,SASNI KOTWALI,ALIGARH,-,AGRA,HATHRAS,"["" THE ELECTRICITY ACT"","" 2003-138""]",-,2018-02-13T18:40:19.000Z,2,2018,3
ObjectId(5c7dd20d9164b2149b52c432),381/2017,31909006170381,SAHAWAR,ALIGARH,---,AGRA,KASGANJ,"["" THE ELECTRICITY ACT"","" 2003-138""]",---,2017-10-18T15:35:00.000Z,10,2017,4
ObjectId(5c7dd2059164b2149b511038),738/2018,31897008180738,KASNA,MEERUT,77.5183-L,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-379""]",28.4816-L,2018-09-07T22:48:28.000Z,9,2018,6
ObjectId(5c7dd2149164b2149b5426ac),523/2016,31622026160523,KHAIR,ALIGARH,77.8006,AGRA,ALIGARH,"["" IPC 1860-411"","" IPC 1860-411"","" IPC 1860-411"","" IPC 1860-411"","" IPC 1860-411"","" IPC 1860-411"","" IPC 1860-392"","" IPC 1860-506""]",27.9719,2016-11-09T14:15:00.000Z,11,2016,4
ObjectId(5c7dd1e99164b2149b4b9df0),595/2018,31674024180595,GANGAGHAT,LUCKNOW,,LUCKNOW,UNNAO,"["" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471""]",,2018-09-30T22:24:00.000Z,9,2018,1
ObjectId(5c7dd2459164b2149b5e0d6c),457/2016,31655022160457,HASANGANJ,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-326-A""]",---,2016-10-04T21:30:00.000Z,10,2016,3
ObjectId(5c7dd1e59164b2149b4ab49e),466/2018,31670033180466,RAMCHANDRA MISSON,BAREILLY,,BAREILLY,SHAHJAHANPUR,"["" IPC 1860-147"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-452"","" IPC 1860-308""]",,2018-12-04T11:38:57.000Z,12,2018,3
ObjectId(5c7dd1f19164b2149b4d554a),312/2018,31681039180312,KAVI NAGAR,MEERUT,-,MEERUT,GHAZIABAD,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-325""]",-,2018-02-12T23:46:00.000Z,2,2018,2
ObjectId(5c7dd2469164b2149b5e56bc),1232/2018,31655040181232,MANDION,LUCKNOW,,LUCKNOW,LUCKNOW,"["" IPC 1860-380""]",,2018-11-19T16:33:00.000Z,11,2018,2
ObjectId(5c7dd2479164b2149b5e7e25),160/2017,31655059170160,SAROJININAGAR,LUCKNOW,80.3693,LUCKNOW,LUCKNOW,"["" IPC 1860-457"","" IPC 1860-380""]",26.7474,2017-03-03T14:05:00.000Z,3,2017,6
ObjectId(5c7dd2289164b2149b5814ea),558/2018,31634020180558,GULAWTI,MEERUT,77.6985-e,MEERUT,BULANDSHAHAR,"["" IPC 1860-323"","" IPC 1860-452"","" IPC 1860-504"","" IPC 1860-324""]",28.6956-n,2018-11-29T15:56:00.000Z,11,2018,5
ObjectId(5c7dd2459164b2149b5df786),492/2018,31655017180492,GUDAMBA,LUCKNOW,81.623168-E,LUCKNOW,LUCKNOW,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506"","" IPC 1860-342""]",28.595369-N,2018-08-17T16:59:00.000Z,8,2018,6
ObjectId(5c7dd1ec9164b2149b4c4a97),466/2018,31676060180466,SHIVPUR,VARANASI,82.974227-E,VARANASI,VARANASI,"["" THE ELECTRICITY ACT"","" 2003-135""]",25.374389-N,2018-07-28T22:26:00.000Z,7,2018,7
ObjectId(5c7dd1e29164b2149b4a2fd8),277/2017,31669026170277,KOTWALI DEHAT,SAHARANPUR,---,MEERUT,SAHARANPUR,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-452"","" IPC 1860-325"","" IPC 1860-506""]",---,2017-07-31T18:40:00.000Z,7,2017,2
ObjectId(5c7dd1e79164b2149b4b294a),276/2017,31671040170276,TALGAON,LUCKNOW,---,LUCKNOW,SITAPUR,"["" THE U.P. EXCISE ACT-60""]",---,2017-10-29T16:00:00.000Z,10,2017,1
ObjectId(5c7dd21e9164b2149b561bf6),80/2018,31628024180080,KOTWALI DEHAT,CHITRAKOOT,-,PRAYAGRAJ,BANDA,"["" IPC 1860-279"","" IPC 1860-304-A""]",-,2018-04-21T23:30:23.000Z,4,2018,7
ObjectId(5c7dd23a9164b2149b5bbfff),55/2018,31650023180055,KUTHAUND,JHANSI,-,KANPUR,JALAUN,"["" IPC 1860-379"","" IPC 1860-411"","" MINES AND MINERALS (REGULATION OF DEVELOPMENT) ACT 1957-21"","" MINES AND MINERALS (REGULATION OF DEVELOPMENT) ACT 1957-4""]",-,2018-03-15T23:40:00.000Z,3,2018,5
ObjectId(5c7dd2399164b2149b5b91d7),108/2018,31649042180108,SURSA,LUCKNOW,-,LUCKNOW,HARDOI,"["" IPC 1860-279"","" IPC 1860-337"","" IPC 1860-338"","" IPC 1860-304-A"","" IPC 1860-427""]",-,2018-05-12T20:20:00.000Z,5,2018,7
ObjectId(5c7dd1dd9164b2149b491e98),203/2016,31665013160203,BISALPUR,BAREILLY,---,BAREILLY,PILIBHIT,"["" THE U.P. EXCISE ACT-60""]",---,2016-02-13T14:15:00.000Z,2,2016,7
ObjectId(5c7dd1e89164b2149b4b64fd),142/2018,31672022180142,KARAUNDIKALAN,AYODHYA,26.03015-N,LUCKNOW,SULTANPUR,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-354-B""]",82.47410-S,2018-09-20T21:32:00.000Z,9,2018,5
ObjectId(5c7dd2509164b2149b6019ba),410/2018,31658065180410,SAROORPUR,MEERUT,,MEERUT,MEERUT,"["" IPC 1860-147"","" IPC 1860-148"","" IPC 1860-149"","" IPC 1860-332"","" IPC 1860-353"","" IPC 1860-336"","" IPC 1860-307""]",,2018-11-27T04:05:00.000Z,11,2018,3
ObjectId(5c7dd23a9164b2149b5bbdca),1188/2018,31650022181188,KOTWALI ORAI,JHANSI,79.4362603-E,KANPUR,JALAUN,"["" THE ELECTRICITY ACT"","" 2003-135""]",25.9878746-N,2018-12-03T05:38:00.000Z,12,2018,2
ObjectId(5c7dd1e59164b2149b4abeb6),1797/2016,31670037161797,SADAR BAZAR,BAREILLY,---,BAREILLY,SHAHJAHANPUR,"["" THE U.P. EXCISE ACT-60""]",---,2016-05-15T10:30:00.000Z,5,2016,1
ObjectId(5c7dd1e29164b2149b4a2aa8),333/2016,31669025160333,KOTWALI NAGAR,SAHARANPUR,---,MEERUT,SAHARANPUR,"["" ARMS ACT"","" 1959-25""]",---,2016-11-09T12:30:00.000Z,11,2016,4
ObjectId(5c7dd2119164b2149b537faf),356/2016,31621044160356,RAKABGANJ,AGRA,---,AGRA,AGRA,"["" ARMS ACT"","" 1959-3"","" ARMS ACT"","" 1959-25""]",---,2016-11-14T00:15:00.000Z,11,2016,2
ObjectId(5c7dd2549164b2149b60ee46),379/2017,31660046170379,KUNDARKI,MORADABAD,-,BAREILLY,MORADABAD,"["" THE ELECTRICITY ACT"","" 2003-135""]",-,2017-10-29T19:00:00.000Z,10,2017,1
ObjectId(5c7dd21c9164b2149b55cdc4),331/2016,31627004160331,BANSDEEH,AZAMGARH,---,VARANASI,BALLIA,"["" IPC 1860-272"","" IPC 1860-273"","" THE U.P. EXCISE ACT-60""]",---,2016-07-25T13:45:00.000Z,7,2016,2
ObjectId(5c7dd2079164b2149b517a2d),420/2017,31897021170420,ECOTECH-3,MEERUT,77.4391,MEERUT,GAUTAM BUDH NAGAR,"["" IPC 1860-379"","" IPC 1860-379""]",28.5342,2017-10-17T12:30:00.000Z,10,2017,3
ObjectId(5c7dd2469164b2149b5e2ac8),987/2017,31655030170987,KAKORI,LUCKNOW,---,LUCKNOW,LUCKNOW,"["" IPC 1860-379""]",---,2017-10-04T14:55:00.000Z,10,2017,4
ObjectId(5c7dd2359164b2149b5ad55e),473/2018,31647025180473,GORAKHNATH,GORAKHPUR,83.350428-n,GORAKHPUR,GORAKHPUR,"["" THE ELECTRICITY ACT"","" 2003-135""]",26.799280-e,2018-09-26T00:40:00.000Z,9,2018,4
ObjectId(5c7dd1fd9164b2149b4f8016),735/2017,31825003170735,NAKHASA,MORADABAD,-,BAREILLY,SAMBHAL,"["" PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT"","" 1984-2"","" PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT"","" 1984-3""]",-,2017-12-16T17:16:00.000Z,12,2017,7
ObjectId(5c7dd1f29164b2149b4d6e86),641/2018,31681049180641,LONI,MEERUT,-,MEERUT,GHAZIABAD,"["" IPC 1860-457"","" IPC 1860-380""]",-,2018-05-17T17:39:00.000Z,5,2018,5
ObjectId(5c7dd2029164b2149b507448),382/2018,31894009180382,HASANPUR,MORADABAD,78.2473-L,BAREILLY,JYOTIBAPHULLEYNAGAR,"["" THE U.P. EXCISE ACT-60(2)""]",28.7442-L,2018-05-30T06:32:00.000Z,5,2018,4
ObjectId(5c7dd2029164b2149b5079f7),31/2018,31894011180031,NAUGAWA SADAT,MORADABAD,-,BAREILLY,JYOTIBAPHULLEYNAGAR,"["" ABKARI ACT-60""]",-,2018-03-01T13:20:46.000Z,3,2018,5
ObjectId(5c7dd1e19164b2149b49d450),130/2017,31668026170130,MILAK KHANAM,MORADABAD,---,BAREILLY,RAMPUR,"["" IPC 1860-420"","" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-506""]",---,2017-04-27T14:20:00.000Z,4,2017,5
ObjectId(5c7dd23f9164b2149b5cdb4a),124/2017,31653045170124,KAKADEV,KANPUR,80.3004,KANPUR,KANPUR CITY,"["" IPC 1860-366"","" IPC 1860-120-B""]",26.4784,2017-03-08T14:45:00.000Z,3,2017,4
ObjectId(5c7dd1f09164b2149b4cf50f),398/2016,31681001160398,KHODA,MEERUT,,MEERUT,GHAZIABAD,"["" IPC 1860-420"","" IPC 1860-467"","" IPC 1860-468"","" IPC 1860-471""]",,2016-07-23T23:00:00.000Z,7,2016,7
ObjectId(5c7dd2119164b2149b538efd),15/2018,31621046180015,SADAR BAZAR,AGRA,78.0059,AGRA,AGRA,"["" IPC 1860-379""]",27.0826,2018-01-05T19:16:10.000Z,1,2018,6
ObjectId(5c7dd1de9164b2149b4938b6),1059/2016,31665035161059,MADHOTANDA,BAREILLY,,BAREILLY,PILIBHIT,"["" IPC 1860-366""]",,2016-07-20T22:15:00.000Z,7,2016,4
ObjectId(5c7dd2429164b2149b5d8671),166/2018,31655002180166,AMINABAD,LUCKNOW,80.92507-e,LUCKNOW,LUCKNOW,"["" THE ELECTRICITY ACT"","" 2003-135""]",26.84300-n,2018-08-09T22:59:00.000Z,8,2018,5
ObjectId(5c7dd22d9164b2149b592a9c),312/2018,31640032180312,JASWANT NAGAR,KANPUR,78.933085-e,KANPUR,ETAWAH,"["" ARMS ACT"","" 1959-3"","" ARMS ACT"","" 1959-25""]",26.850399-n,2018-07-27T23:12:00.000Z,7,2018,6
ObjectId(5c7dd23e9164b2149b5c9e47),177/2017,31653016170177,CHAKERI,KANPUR,80.3858,KANPUR,KANPUR CITY,"["" IPC 1860-379""]",26.4105,2017-03-11T14:05:00.000Z,3,2017,7
ObjectId(5c7dd2389164b2149b5b5c75),150/2016,31649022160150,KOTWALI DEHAT,LUCKNOW,---,LUCKNOW,HARDOI,"["" THE U.P. EXCISE ACT-60""]",---,2016-06-19T14:50:00.000Z,6,2016,1
ObjectId(5c7dd1e19164b2149b49dfe1),659/2017,31668036170659,SHAHABAD,MORADABAD,-,BAREILLY,RAMPUR,"["" THE ELECTRICITY ACT"","" 2003-135""]",-,2017-10-28T16:30:00.000Z,10,2017,7
ObjectId(5c7dd22c9164b2149b58f0c7),22/2018,31639043180022,NAYAGAON,ALIGARH,,AGRA,ETAH,"["" IPC 1860-279"","" IPC 1860-338"","" IPC 1860-427""]",,2018-02-20T20:38:26.000Z,2,2018,3
ObjectId(5c7dd1e59164b2149b4ab404),263/2018,31670033180263,RAMCHANDRA MISSON,BAREILLY,79.923421-e,BAREILLY,SHAHJAHANPUR,"["" THE U.P. EXCISE ACT-60""]",27.849657-n,2018-07-22T18:12:20.000Z,7,2018,1
ObjectId(5c7dd22b9164b2149b58bbcc),397/2016,31639003160397,AWAGARH,ALIGARH,---,AGRA,ETAH,"["" IPC 1860-332"","" IPC 1860-353"","" IPC 1860-504"","" IPC 1860-506""]",---,2016-12-29T19:10:00.000Z,12,2016,5
ObjectId(5c7dd1df9164b2149b497e8b),685/2018,31667020180685,KOTWALI NAGAR,LUCKNOW,,LUCKNOW,RAE BARELI,"["" IPC 1860-419"","" IPC 1860-420""]",,2018-11-16T10:10:00.000Z,11,2018,6
ObjectId(5c7dd1f79164b2149b4e8656),1121/2016,31685050161121,ROBERTSGANJ,MIRZAPUR,,VARANASI,SONBHADRA,"["" THE U.P. EXCISE ACT-60""]",,2016-12-29T15:30:00.000Z,12,2016,5
ObjectId(5c7dd20c9164b2149b529562),277/2017,31906010170277,BIDHUNA,KANPUR,---,KANPUR,AURAIYA,"["" IPC 1860-501"",""  INFORMATION TECHNOLOGY (AMENDMENT) ACT 2008-66B""]",---,2017-07-10T19:00:00.000Z,7,2017,2
ObjectId(5c7dd21f9164b2149b5660b6),243/2016,31629040160243,SAFDARGANJ,AYODHYA,---,LUCKNOW,BARABANKI,"["" THE U.P. EXCISE ACT-60""]",---,2016-07-18T21:05:00.000Z,7,2016,2
ObjectId(5c7dd1e99164b2149b4b8990),322/2018,31674009180322,BANGARMAU,LUCKNOW,-,LUCKNOW,UNNAO,"["" IPC 1860-279"","" IPC 1860-304-A""]",-,2018-06-21T08:36:57.000Z,6,2018,5
ObjectId(5c7dd2489164b2149b5e93bc),421/2018,31655061180421,THAKURGANJ,LUCKNOW,80.87438-E,LUCKNOW,LUCKNOW,"["" IPC 1860-379""]",26.86719-N,2018-04-28T03:05:00.000Z,4,2018,7
ObjectId(5c7dd2499164b2149b5ee2b3),6/2018,31656031180006,KOTWALI,AGRA,27.204126-h,AGRA,MAINPURI,"["" IPC 1860-302""]",79.032685-m,2018-01-03T17:00:00.000Z,1,2018,4
ObjectId(5c7dd2209164b2149b56b436),133/2018,31630017180133,DEORANIAN,BAREILLY,79.470779-द,BAREILLY,BAREILLY,"["" THE U.P. EXCISE ACT-60""]",28.615919-अ,2018-03-18T21:54:00.000Z,3,2018,1
ObjectId(5c7dd1ed9164b2149b4c5796),198/2018,31676072180198,GRP VARANASI CANTT.,VARANASI,-,VARANASI,VARANASI,"["" NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCES ACT"","" 1985-8"","" NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCES ACT"","" 1985-22""]",-,2018-06-10T06:28:57.000Z,6,2018,1
ObjectId(5c7dd1ed9164b2149b4c66ab),767/2018,31679026180767,FIROZABAD SOUTH,AGRA,78.236-e,AGRA,FIROZABAD,"["" NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCES ACT"","" 1985-8"","" NARCOTIC DRUGS AND PSYCHOTROPIC SUBSTANCES ACT"","" 1985-20""]",27.596-r,2018-10-28T04:40:00.000Z,10,2018,1
ObjectId(5c7dd2329164b2149b5a2409),1415/2016,31644021161415,KOTWALI,VARANASI,-,VARANASI,GHAZIPUR,"["" IPC 1860-420"","" INFORMATION TECHNOLOGY ACT"","" 2000-66(C)"","" INFORMATION TECHNOLOGY ACT"","" 2000-66(D)""]",-,2016-08-10T18:35:00.000Z,8,2016,4
ObjectId(5c7dd1eb9164b2149b4bfdbc),152/2017,31676028170152,JANSA,VARANASI,---,VARANASI,VARANASI,"["" IPC 1860-427"","" IPC 1860-504"","" IPC 1860-506""]",---,2017-03-30T08:55:00.000Z,3,2017,5
ObjectId(5c7dd1e99164b2149b4b867d),224/2017,31674009170224,BANGARMAU,LUCKNOW,---,LUCKNOW,UNNAO,"["" IPC 1860-325"","" IPC 1860-323""]",---,2017-03-02T17:30:00.000Z,3,2017,5
ObjectId(5c7dd21b9164b2149b55a3c9),1508/2016,31626026161508,MOTIPUR,DEVIPATAN,---,GORAKHPUR,BAHRAICH,"["" IPC 1860-376-D"","" IPC 1860-506""]",---,2016-08-20T09:30:00.000Z,8,2016,7
ObjectId(5c7dd2339164b2149b5a50e2),374/2016,31646009160374,DHANEPUR,DEVIPATAN,82.1432,GORAKHPUR,GONDA,"["" IPC 1860-376""]",27.2275,2016-11-24T10:15:00.000Z,11,2016,5
ObjectId(5c7dd2479164b2149b5e66fc),191/2018,31655044180191,VIKASNAGAR,LUCKNOW,-,LUCKNOW,LUCKNOW,"["" IPC 1860-379""]",-,2018-06-11T23:39:00.000Z,6,2018,2
ObjectId(5c7dd24a9164b2149b5ef117),405/2018,31656033180405,KURRA,AGRA,-,AGRA,MAINPURI,"["" THE U.P. EXCISE ACT-60""]",-,2018-11-27T10:41:00.000Z,11,2018,3
ObjectId(5c7dd20e9164b2149b52fcba),668/2017,31949017170668,SHIVRATANGANJ,AYODHYA,81.4119,LUCKNOW,AMETHI,"["" IPC 1860-279"","" IPC 1860-337"","" IPC 1860-338""]",26.459,2017-06-19T09:10:00.000Z,6,2017,2
ObjectId(5c7dd2569164b2149b615e7d),174/2017,31661038170174,RATANPURI,SAHARANPUR,---,MEERUT,MUZAFFAR NAGAR,"["" THE ELECTRICITY ACT"","" 2003-135""]",---,2017-03-20T09:10:00.000Z,3,2017,2
ObjectId(5c7dd23a9164b2149b5bd6a9),70/2018,31651008180070,CHANDAWAK,VARANASI,-,VARANASI,JAUNPUR,"["" ABKARI ACT-60"","" IPC 1860-272""]",-,2018-04-19T22:49:00.000Z,4,2018,5
ObjectId(5c7dd2079164b2149b519baf),167/2016,31898004160167,BAHILPURWA,CHITRAKOOT,---,PRAYAGRAJ,CHITRAKOOT,"["" IPC 1860-325"","" IPC 1860-323""]",---,2016-12-24T16:55:00.000Z,12,2016,7
ObjectId(5c7dd21e9164b2149b562e56),149/2016,31629007160149,DEWA,AYODHYA,81.0825,LUCKNOW,BARABANKI,"["" IPC 1860-302""]",26.9432,2016-05-18T08:05:00.000Z,5,2016,4
ObjectId(5c7dd2189164b2149b550fc6),133/2018,31623058180133,SHANKERGARH,PRAYAGRAJ,-,PRAYAGRAJ,PRAYAGRAJ,"["" IPC 1860-323"","" IPC 1860-504"","" IPC 1860-452"","" IPC 1860-427"","" Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act"","" 1989 (Amendment 2015)-3(2)(va)""]",-,2018-06-09T13:36:00.000Z,6,2018,7
ObjectId(5c7dd2149164b2149b541115),395/2018,31622016180395,GABHANA,ALIGARH,77.961214-E,AGRA,ALIGARH,"["" IPC 1860-380"","" IPC 1860-457""]",28.040822-N,2018-09-12T17:28:22.000Z,9,2018,4
